,plot,slope,inter,sd,rep,site,r2,RIL
1054,422,0.505198921,-5.865989598,2.292218895,P1,2,0.98769131,RIJC069
1055,422,0.494047658,-5.897924946,2.239481253,P2,2,0.989581137,RIJC069
1056,422,0.50055434,-5.562733277,2.264339823,P3,2,0.99363718,RIJC069
1057,423,0.325311372,-2.814054144,1.467587027,P1,2,0.999077877,RIJC214
1058,423,0.345914442,-2.835510767,1.560757633,P3,2,0.99879195,RIJC214
1059,423,0.334550403,-3.03894537,1.532014915,P2,2,0.969629249,RIJC214
1060,424,0.386706473,-3.840590104,1.750533336,P3,2,0.992271901,RIJC027
1061,424,0.431531949,-4.838223948,1.950651407,P1,2,0.995119321,RIJC027
1062,424,0.50574287,-6.16118884,2.282071651,P2,2,0.9986414,RIJC027
1063,425,0.441977262,-4.854024018,2.001802672,P2,2,0.991210526,TM4
1064,425,0.412193009,-4.173859483,1.866017181,P3,2,0.992152764,TM4
1065,425,0.423330946,-4.543623347,1.924794342,P1,2,0.983557936,TM4
1066,426,0.485600702,-5.429953508,2.201777239,P1,2,0.989054987,RIJC264
1067,426,0.398422188,-3.228525001,1.811837647,P2,2,0.983234378,RIJC264
1068,426,0.427958646,-4.524860411,1.936697326,P3,2,0.99286153,RIJC264
1069,427,NA,4.449046656,NA,P1,2,0,RIJC205
1070,427,0.406236817,-4.513907658,1.835938601,P3,2,0.995521939,RIJC205
1071,427,0.391295256,-3.411419928,1.767065847,P2,2,0.997039306,RIJC205
1072,428,0.404314351,-4.938545112,1.825721862,P3,2,0.997189421,RIJC367
1073,428,0.277441526,-0.775640503,1.251562604,P1,2,0.999186029,RIJC367
1074,428,0.369316003,-3.507701358,1.671113693,P2,2,0.993099672,RIJC367
1075,429,0.278232878,-2.074998076,1.257124846,P2,2,0.996021372,RIJC255
1076,429,0.263220947,-2.652116848,1.190032871,P3,2,0.994790339,RIJC255
1077,429,0.339108447,-3.013320558,1.198929414,P1,2,1,RIJC255
1078,43,0.184640743,-0.956646223,0.555913414,P1,1,0.992849175,RIJC234
1079,43,0.260112591,-3.274798154,0.784933592,P2,1,0.988324196,RIJC234
1080,43,0.238371328,-2.202059695,0.719313839,P3,1,0.988356695,RIJC234
1081,430,0.346307486,-3.796961753,1.562758488,P1,2,0.998501238,TM5
1082,430,0.293043733,-2.44249412,1.322686736,P3,2,0.998066454,TM5
1083,430,0.295826928,-2.630542408,1.337150077,P2,2,0.995230509,TM5
1084,431,0.369455348,-3.656912755,1.666197053,P3,2,0.999723202,RIJC238
1085,431,0.272323859,-1.027903284,1.241931098,P2,2,0.977653507,RIJC238
1086,431,0.296278076,-1.806018193,1.444612865,P1,2,0.855272789,RIJC238
1087,432,0.266388272,-1.993847541,1.201218306,P3,2,0.999988254,RIJC230
1088,432,0.167473761,0.843141554,0.921262806,P2,2,0.671947052,RIJC230
1089,432,0.25282256,-1.469913142,1.140620059,P1,2,0.998983277,RIJC230
1090,433,0.34615352,-2.880420131,1.561716147,P2,2,0.998945704,RIJC352
1091,433,0.339088326,-2.919672845,1.530295657,P3,2,0.99835171,RIJC352
1092,433,0.386027662,-4.226543965,1.741030299,P1,2,0.999615027,RIJC352
1093,434,0.358224943,-2.666924013,1.61871783,P1,2,0.995813305,RIJC073
1094,434,0.325480798,-2.718065674,1.467691806,P2,2,0.99997602,RIJC073
1095,434,0.373404146,-3.201087833,1.685982913,P3,2,0.997379678,RIJC073
1096,435,0.301824685,-2.196078142,1.361060561,P3,2,0.999915251,RIJC146
1097,435,0.384660983,-4.380365775,1.734566615,P1,2,0.999960598,RIJC146
1098,435,0.389894408,-3.760283091,1.759643443,P2,2,0.998282004,RIJC146
1099,436,0.258467843,-1.643940519,1.18322947,P3,2,0.97025002,RIJC261
1100,436,0.314330182,-2.893194653,1.417977237,P2,2,0.999176543,RIJC261
1101,436,0.316611818,-2.630648314,1.434188432,P1,2,0.990946919,RIJC261
1102,437,0.341057765,-3.156765161,1.537929036,P2,2,0.99998128,RIJC374
1103,437,0.309366104,-2.823552922,1.396537113,P3,2,0.997812808,RIJC374
1104,437,0.30828439,-2.745192351,1.397203778,P1,2,0.989901876,RIJC374
1105,438,0.267864205,-1.609728695,1.212609162,P1,2,0.992193219,RIJC254
1106,438,0.321053064,-2.404780571,1.461220095,P2,2,0.981591853,RIJC254
1107,438,0.269016139,-0.994472194,1.24724796,P3,2,0.945931409,RIJC254
1108,439,0.372468648,-3.143135125,1.316875534,P3,2,1,RIJC035
1109,439,0.217664477,0.384942724,0.991388455,P1,2,0.980157755,RIJC035
1110,439,0.30411584,-1.827144058,1.393638269,P2,2,0.968247837,RIJC035
1111,44,0.303327413,-3.021129112,0.93591287,P3,1,0.945355143,RIJC255
1112,44,0.247005444,-0.957511259,0.756057713,P2,1,0.960606815,RIJC255
1113,44,0.282088766,-2.295007519,0.853649095,P1,1,0.982777765,RIJC255
1114,440,0.356972912,-1.71306299,1.634165758,P2,2,0.970257243,TM1
1115,440,0.308673427,-1.461121464,1.413582406,P3,2,0.969537931,TM1
1116,440,0.369644845,-2.095445748,1.683835272,P1,2,0.979893061,TM1
1117,441,0.364178463,-3.405975811,1.642813604,P1,2,0.999218613,RIJC046
1118,441,0.342474564,-2.887509108,1.545029072,P2,2,0.999060785,RIJC046
1119,441,0.290922498,-2.281128628,1.315742034,P3,2,0.99408083,RIJC046
1120,442,0.360062233,-5.138077754,1.633090944,P3,2,0.988423315,RIJC019
1121,442,0.203649133,-1.526784112,0.921704389,P1,2,0.992636867,RIJC019
1122,442,0.235768292,-2.295583269,1.064395167,P2,2,0.997639385,RIJC019
1123,443,0.237770587,-0.932637211,1.086302862,P3,2,0.974143626,RIJC021
1124,443,0.216021943,-1.283125205,0.976386651,P2,2,0.995315233,RIJC021
1125,443,0.259711552,-2.094103523,1.180872846,P1,2,0.98352373,RIJC021
1126,444,0.367824405,-2.869710184,1.660436549,P2,2,0.997803665,RIJC136
1127,444,0.218679917,0.297249221,1.002238218,P3,2,0.96802029,RIJC136
1128,444,0.313685025,-1.850102811,1.425109287,P1,2,0.98514422,RIJC136
1129,445,0.407707558,-4.240676833,1.838511111,P1,2,0.999939186,TM3
1130,445,0.309799413,-2.270072357,1.397008185,P2,2,0.999935204,TM3
1131,445,0.268242403,-2.523222536,1.210894809,P3,2,0.997816328,TM3
1132,446,0.286425644,-1.682842714,1.318934031,P3,2,0.958928503,JAM
1133,446,0.373114413,-4.023752645,1.319158658,P1,2,1,JAM
1134,446,0.363215388,-3.208380142,1.641695971,P2,2,0.995294479,JAM
1135,447,0.266873375,-1.935524227,1.224857352,P2,2,0.96526831,RIJC005
1136,447,0.330430204,-2.741425306,1.493546009,P1,2,0.995246931,RIJC005
1137,447,0.291860962,-2.727487137,1.318798617,P3,2,0.995872257,RIJC005
1138,448,0.326277407,-2.784636267,1.476905806,P2,2,0.992377684,RIJC071
1139,448,0.20955454,-0.671826616,0.975325152,P3,2,0.938650428,RIJC071
1140,448,0.409293127,-5.468651722,1.869014988,P1,2,0.975106194,RIJC071
1141,449,0.231947699,-1.219746614,1.047384535,P2,2,0.997186529,RIJC361
1142,449,0.259685558,-2.244407327,1.171355467,P3,2,0.999371031,RIJC361
1143,449,0.337102281,-3.549880521,1.529683234,P1,2,0.98748146,RIJC361
1144,45,0.339224177,-3.665656504,1.018460927,P2,1,0.99845239,RIJC138
1145,45,0.177526484,0.179872052,0.594883098,P1,1,0.801503742,RIJC138
1146,45,0.380071891,-4.442643719,1.144063674,P3,1,0.993284413,RIJC138
1147,450,0.322865596,-1.491897888,1.506262147,P2,2,0.934223945,RIJC302
1148,450,0.237587609,-0.21083228,1.089496627,P1,2,0.966950792,RIJC302
1149,450,0.301747925,-2.149956006,1.385144047,P3,2,0.964955496,RIJC302
1150,451,0.219866622,-0.557618739,1.021624703,P2,2,0.941769054,RIJC065
1151,451,0.403792895,-3.785847323,1.820839824,P3,2,0.999959567,RIJC065
1152,451,0.459390795,-5.537832605,2.086372316,P1,2,0.985801639,RIJC065
1153,452,0.271780548,-1.777629378,1.230981284,P2,2,0.991156926,RIJC337
1154,452,0.27676022,-2.063345091,1.248524765,P3,2,0.999129064,RIJC337
1155,452,0.311303534,-2.515749872,1.404797077,P1,2,0.998503273,RIJC337
1156,453,0.325472326,-2.576023142,1.47043088,P2,2,0.996202174,RIJC144
1157,453,0.311494736,-2.878827499,1.411099576,P1,2,0.990819807,RIJC144
1158,453,0.27400633,-2.176263221,1.246425949,P3,2,0.982645364,RIJC144
1159,454,0.201729721,-0.055962291,0.917347653,P2,2,0.983287335,RIJC078
1160,454,0.224381549,-0.966125153,1.065976533,P1,2,0.900922799,RIJC078
1161,454,0.315384906,-2.652783561,1.431473315,P3,2,0.987015283,RIJC078
1162,455,0.239709191,-1.27383287,1.102099682,P2,2,0.961913894,RIJC018
1163,455,0.188207061,-0.449624963,0.848802185,P3,2,0.999694786,RIJC018
1164,455,0.172152798,-0.611754748,0.779122464,P1,2,0.992716636,RIJC018
1165,456,0.207731485,-1.342425727,0.945698842,P2,2,0.98108699,RIJC364
1166,456,0.26960436,-2.071278165,1.234842795,P3,2,0.969257247,RIJC364
1167,456,0.285224047,-2.472931703,1.292612277,P1,2,0.990020764,RIJC364
1168,457,0.298058872,-2.290984854,1.344578892,P2,2,0.999171661,TM9
1169,457,0.381336705,-3.39874697,1.728534304,P1,2,0.989623028,TM9
1170,457,0.355031522,-3.775523286,1.600926073,P3,2,0.999999661,TM9
1171,458,0.305640808,-3.000182785,1.390933719,P3,2,0.981789511,RIJC208
1172,458,0.33878502,-2.78935544,1.536871352,P2,2,0.988056881,RIJC208
1173,458,0.331134051,-3.052297325,1.494329093,P1,2,0.998444116,RIJC208
1174,459,0.308298767,-2.456394353,1.390284156,P1,2,0.999873388,RIJC016
1175,459,0.120369665,0.657716375,0.425571033,P3,2,1,RIJC016
1176,459,0.265948426,-2.832548763,1.200810685,P2,2,0.997365498,RIJC016
1177,46,0.349668953,-3.787338339,1.049254919,P3,1,0.999527224,RIJC045
1178,46,0.334290734,-3.623054236,1.005076092,P1,1,0.995619288,RIJC045
1179,46,0.230167415,-1.399144398,0.714114565,P2,1,0.934962965,RIJC045
1180,460,0.210510318,-1.448297379,0.949545002,P3,2,0.999365267,RIJC079
1181,460,0.195354078,-1.080488252,0.908275336,P1,2,0.940629293,RIJC079
1182,460,0.227166636,-1.083592137,1.038952383,P2,2,0.9720898,RIJC079
1183,461,0.338013343,-3.837678028,1.537607968,P1,2,0.982618707,RIJC074
1184,461,0.271774787,-2.423285907,1.252051711,P3,2,0.958037209,RIJC074
1185,461,NA,2.786181468,NA,P2,2,0,RIJC074
1186,462,0.34195285,-3.166096827,1.545772963,P1,2,0.995060812,TM7
1187,462,0.302212644,-2.199258155,1.371104915,P3,2,0.987853325,TM7
1188,462,0.395964258,-4.340548831,1.785570337,P2,2,0.999923157,TM7
1189,463,0.211718188,-0.310424146,0.954934652,P3,2,0.999488062,RIJC206
1190,463,0.275834954,-1.946710492,1.244337818,P1,2,0.999149737,RIJC206
1191,463,0.223576885,-0.956205472,1.044666036,P2,2,0.931338237,RIJC206
1192,464,0.284279394,-1.813129938,1.283807234,P3,2,0.997010436,RIJC363
1193,464,0.337211146,-2.629432601,1.523084089,P1,2,0.996700464,RIJC363
1194,464,0.217696099,-0.704565909,1.042650264,P2,2,0.886405735,RIJC363
1195,465,0.32854281,-3.126526961,1.482304963,P1,2,0.998889362,RIJC344
1196,465,0.346631857,-3.073941163,1.570334921,P3,2,0.990742858,RIJC344
1197,465,0.355200138,-4.338385217,1.604240683,P2,2,0.99681779,RIJC344
1198,466,0.26869001,-1.430922843,1.214242648,P1,2,0.995636146,RIJC224
1199,466,0.298665774,-1.89455799,1.34901278,P3,2,0.996660776,RIJC224
1200,466,0.305818591,-2.159783151,1.382642818,P2,2,0.994755484,RIJC224
1201,467,0.188490919,-0.637068072,0.851594494,P3,2,0.996147741,RIJC368
1202,467,0.288092334,-2.703962008,1.299602676,P1,2,0.999196237,RIJC368
1203,467,0.16508624,-0.47460587,0.747494153,P2,2,0.991778599,RIJC368
1204,468,0.335568591,-1.987442861,1.55112596,P3,2,0.951649573,CAL
1205,468,0.322449519,-2.248587887,1.454159047,P1,2,0.999788712,CAL
1206,468,NA,3.023789469,NA,P2,2,0,CAL
1207,469,0.305080549,-2.799956011,1.376474629,P1,2,0.998852123,RIJC347
1208,469,0.224760333,-1.248045405,1.077698071,P3,2,0.884410115,RIJC347
1209,469,0.215904695,-1.17934927,0.976002599,P2,2,0.995017695,RIJC347
1210,47,0.217144459,-2.727276834,0.688579906,P2,1,0.895017079,RIJC355
1211,47,0.115021787,0.441890134,0.409015772,P3,1,0.711742048,RIJC355
1212,47,0.278852898,-4.082046034,0.850741071,P1,1,0.966936678,RIJC355
1213,470,0.302862075,-2.664280156,1.366002237,P1,2,0.999529336,RIJC314
1214,470,0.376106513,-3.722953067,1.696016633,P2,2,0.999931094,RIJC314
1215,470,0.349257348,-3.956741079,1.575395363,P3,2,0.999356769,RIJC314
1216,471,0.316336266,-2.299710548,1.431070409,P3,2,0.993538141,TM2
1217,471,0.327093414,-1.824738036,1.499630399,P1,2,0.967350163,TM2
1218,471,0.369584803,-3.054496785,1.677227771,P2,2,0.987308104,TM2
1219,472,0.313770889,-2.645811019,1.415462279,P3,2,0.999165145,RIJC236
1220,472,0.155825869,-1.437466189,0.712106445,P2,2,0.973638776,RIJC236
1221,472,0.158297137,-0.543028753,0.716220024,P1,2,0.993257343,RIJC236
1222,473,0.284588904,-2.10121983,1.285239657,P2,2,0.996956639,RIJC372
1223,473,0.262209249,-2.095581786,1.186659283,P3,2,0.992778841,RIJC372
1224,473,0.226105253,-1.082689293,1.027638244,P1,2,0.984349599,RIJC372
1225,474,0.351569704,-3.877675725,1.598289166,P1,2,0.983831576,RIJC242
1226,475,0.196353134,-0.919368033,0.885416147,P2,2,0.999975545,RIJC004
1227,475,0.273480538,-1.986540135,1.234726672,P3,2,0.997515776,RIJC004
1228,476,0.335410412,-3.752153048,1.513659014,P1,2,0.998402262,JAM
1229,476,0.257191797,-1.585713628,1.172213118,P2,2,0.978835365,JAM
1230,476,0.364779808,-3.515191264,1.645116282,P3,2,0.999716731,JAM
1231,477,0.344377084,-3.339751271,1.553337321,P3,2,0.999414196,RIJC348
1232,477,0.2186913,-1.15954555,1.005210158,P1,2,0.962404965,RIJC348
1233,477,0.173842443,-0.477224934,0.807045571,P2,2,0.943461314,RIJC348
1234,478,0.359555334,-2.617292226,1.630606418,P3,2,0.988648152,RIJC313
1235,478,0.361965839,-3.247154412,1.634369936,P2,2,0.997339503,RIJC313
1236,478,0.358106675,-2.5664891,1.615464183,P1,2,0.999168529,RIJC313
1237,479,0.379292409,-3.105065968,1.715502547,P2,2,0.993971992,RIJC059
1238,479,0.407341856,-3.331600119,1.83752605,P3,2,0.999216615,RIJC059
1239,479,0.350207283,-2.490639945,1.591204388,P1,2,0.984933688,RIJC059
1240,48,0.190191576,-1.365190152,0.585382914,P1,1,0.950046755,RIJC080
1241,48,0.11357695,0.803548934,0.345009286,P2,1,0.975351926,RIJC080
1242,48,0.113987561,0.596164968,0.347147552,P3,1,0.970351796,RIJC080
1243,480,0.11943159,1.799212407,0.538696813,P3,2,0.999443376,RIJC250
1244,480,0.238453329,-0.885308681,1.08207752,P1,2,0.987412473,RIJC250
1245,480,0.323165796,-2.860779421,1.463071396,P2,2,0.99203802,RIJC250
1246,49,0.324067421,-3.567953163,0.972758962,P3,1,0.998855749,RIJC319
1247,49,0.355114653,-3.903805718,1.065553375,P2,1,0.999606971,RIJC319
1248,49,0.34003178,-3.735999176,1.02145439,P1,1,0.997340763,RIJC319
1249,5,0.15159294,-0.14128893,0.471775812,P2,1,0.929242611,RIJC247
1250,5,0.236738499,-2.439231673,0.712799565,P3,1,0.992762663,RIJC247
1251,5,0.258491203,-2.572233642,0.782039361,P1,1,0.983279123,RIJC247
1252,50,0.277063561,-3.025799121,0.831387049,P1,1,0.999527676,RIJC232
1253,50,0.334802421,-3.475633145,1.005418032,P2,1,0.997990364,RIJC232
1254,50,0.318788805,-3.534463253,0.958034688,P3,1,0.996520331,RIJC232
1255,51,0.302148073,-3.158622076,0.906538523,P3,1,0.999791959,RIJC082
1256,51,0.399620024,-4.706798347,1.208751349,P1,1,0.983700854,RIJC082
1257,51,0.387377373,-4.699708099,1.162547963,P2,1,0.999284727,RIJC082
1258,52,0.32094762,-3.282860001,0.963731674,P1,1,0.998156328,RIJC147
1259,52,0.279574111,-3.082813462,0.838724568,P2,1,0.99999467,RIJC147
1260,52,0.234559745,-2.468014276,0.70825483,P3,1,0.987120978,RIJC147
1261,53,0.357783711,-3.934103815,1.075802699,P2,1,0.995447541,RIJC260
1262,53,0.277018057,-2.309769479,0.879745986,P3,1,0.892368188,RIJC260
1263,53,0.329755208,-3.747185504,0.989448974,P1,1,0.999629422,RIJC260
1264,54,0.389920176,-4.227866219,1.16976209,P1,1,0.999997326,RIJC212
1265,54,0.335960877,-3.249418738,1.00941674,P3,1,0.996962714,RIJC212
1266,54,0.392939669,-3.751367652,1.17947917,P2,1,0.998880896,RIJC212
1267,55,0.222419217,-2.070154562,0.668370761,P3,1,0.996671954,RIJC070
1268,55,0.229748759,-1.610441068,0.697891545,P1,1,0.975378062,RIJC070
1269,55,0.301994354,-3.113716918,0.908413644,P2,1,0.994655894,RIJC070
1270,56,0.248549302,-2.561733622,0.745703416,P2,1,0.999851124,RIJC141
1271,56,0.251533748,-2.471322847,0.756129259,P1,1,0.995962406,RIJC141
1272,56,0.285546953,-2.877413501,0.858224094,P3,1,0.996313839,RIJC141
1273,57,0.300911726,-2.85231624,0.903735354,P2,1,0.997787801,RIJC205
1274,57,0.324975521,-3.190179644,0.976683421,P1,1,0.996405632,RIJC205
1275,57,0.32299793,-2.982529986,0.970308133,P3,1,0.997292711,RIJC205
1276,58,0.230259327,-2.202394275,0.692583347,P1,1,0.994793365,RIJC140
1277,58,0.246697974,-2.237269485,0.902857115,P2,1,0.671947938,RIJC140
1278,58,0.171259262,-0.49849542,0.548805875,P3,1,0.876421738,RIJC140
1279,59,0.155945763,-0.51068662,0.477990461,P1,1,0.95796846,RIJC331
1280,59,0.300293286,-3.2947401,0.906752819,P3,1,0.987088122,RIJC331
1281,59,0.24930311,-1.986736959,0.748696523,P2,1,0.997898268,RIJC331
1282,6,0.276208674,-3.220851847,0.829955675,P2,1,0.996798413,RIJC066
1283,6,0.271011279,-3.135290175,0.813391459,P1,1,0.99912086,RIJC066
1284,6,0.257041438,-2.350741079,0.771300289,P3,1,0.999543743,RIJC066
1285,60,0.282497387,-2.862302445,0.89239502,P2,1,0.901897337,RIJC049
1286,60,0.364693371,-5.068891918,1.09551313,P1,1,0.997385552,RIJC049
1287,60,0.241228646,-1.751235073,0.747360317,P3,1,0.937648789,RIJC049
1288,61,0.194219415,-1.472514438,0.592638853,P1,1,0.966601697,RIJC251
1289,61,0.120138599,-0.055789099,0.376039784,P2,1,0.918628776,RIJC251
1290,61,0.20147929,-1.663886745,0.617782255,P3,1,0.957265648,RIJC251
1291,62,0.203657246,-1.715710177,0.612848876,P3,1,0.99388344,RIJC372
1292,62,0.223043976,-1.96401507,0.670121912,P1,1,0.997047544,RIJC372
1293,62,0.225993641,-1.833730815,0.683174127,P2,1,0.984854624,RIJC372
1294,64,0.363517375,-3.910815166,1.091459222,P1,1,0.998338515,TM9
1295,64,0.335364886,-3.121566116,1.006823475,P3,1,0.998552768,TM9
1296,64,0.332866049,-3.123597204,0.998964884,P2,1,0.999265898,TM9
1297,65,0.193586947,-0.361206426,0.581975789,P1,1,0.995829109,CAL
1298,65,0.268458233,-2.282463794,0.833253152,P2,1,0.93420467,CAL
1299,65,0.263931131,-1.934197336,0.803974313,P3,1,0.969927781,CAL
1300,66,0.309244229,-3.321762634,0.928124982,P1,1,0.999154831,RIJC016
1301,66,0.255903447,-2.347433978,0.767802258,P2,1,0.999760583,RIJC016
1302,66,0.410520141,-5.973408583,1.257081308,P3,1,0.959808761,RIJC016
1303,67,0.227305808,-1.677113635,0.684362653,P1,1,0.99286676,RIJC327
1304,67,0.161461293,-0.369550265,0.490074411,P3,1,0.976911698,RIJC327
1305,67,0.13225038,0.138081561,0.4875566,P2,1,0.662195596,RIJC327
1306,68,0.258724995,-2.004428238,0.780780681,P1,1,0.988237126,RIJC046
1307,68,0.305162535,-3.061676208,0.918825875,P3,1,0.992746819,RIJC046
1308,68,0.337192724,-3.883481067,1.016040654,P2,1,0.991235226,RIJC046
1309,69,0.308229024,-2.403677798,0.924687821,P1,1,0.999998379,TM10
1310,69,0.307609004,-2.527027873,0.923148651,P3,1,0.999303291,TM10
1311,69,0.305925658,-2.323512643,0.91778426,P2,1,0.999984122,TM10
1312,70,0.193939184,-0.915167206,0.613483218,P3,1,0.899431851,RIJC233
1313,70,0.257159669,-2.54889739,0.771896859,P1,1,0.998917627,RIJC233
1314,70,0.193027921,-0.513258851,0.579096534,P2,1,0.99995589,RIJC233
1315,71,0.321307499,-2.44250086,0.968704159,P1,1,0.990152079,RIJC316
1316,71,0.352076198,-3.946960037,1.05715168,P3,1,0.998254396,RIJC316
1317,71,0.372613584,-3.408688884,1.118344418,P2,1,0.999099468,RIJC316
1318,72,0.369715363,-3.519751435,1.109479481,P1,1,0.999399101,RIJC073
1319,72,0.411497838,-4.522009454,1.235500074,P3,1,0.998371265,RIJC073
1320,72,0.375433947,-3.681471888,1.126858845,P2,1,0.999011649,RIJC073
1321,73,0.36279544,-3.969245503,1.096495793,P1,1,0.985263082,TM5
1322,73,0.313410183,-3.298958602,0.940243514,P3,1,0.999972423,TM5
1323,73,0.373016168,-4.318658113,1.121027799,P2,1,0.996471903,TM5
1324,74,0.300112744,-3.10964927,0.900562934,P3,1,0.999501034,RIJC326
1325,74,0.353651625,-3.591077674,1.063516913,P1,1,0.995187754,RIJC326
1326,74,0.37817576,-5.024357027,1.143708066,P2,1,0.984010012,RIJC326
1327,75,0.351296932,-4.007091455,1.05393415,P1,1,0.999917731,RIJC027
1328,75,0.372192349,-4.431280668,1.116597327,P3,1,0.999963677,RIJC027
1329,75,0.385748897,-4.691572847,1.181783273,P2,1,0.958906401,RIJC027
1330,76,0.224778766,-1.143018863,0.68538537,P2,1,0.968017964,RIJC248
1331,76,0.343997103,-3.411404145,1.032175515,P1,1,0.999643104,RIJC248
1332,76,0.343672894,-3.477853317,1.031787355,P3,1,0.998510569,RIJC248
1333,77,0.416476097,-4.694096133,1.25691362,P1,1,0.988124816,RIJC069
1334,77,0.414282738,-4.534098317,1.243215551,P3,1,0.999409141,RIJC069
1335,77,0.403550215,-4.535670252,1.217558126,P2,1,0.988685735,RIJC069
1336,78,0.165339776,-0.404603581,0.555386351,P1,1,0.797639762,RIJC139
1337,78,0.179744446,-0.295990804,0.562818268,P2,1,0.917945922,RIJC139
1338,78,0.189287872,-0.799053356,0.590554139,P3,1,0.924631429,RIJC139
1339,79,0.153487108,-0.270118505,0.488772019,P1,1,0.887510791,RIJC348
1340,79,0.368297908,-4.698350125,1.107968675,P2,1,0.994457095,RIJC348
1341,79,0.303951179,-2.835548391,0.914551074,P3,1,0.994109551,RIJC348
1342,8,0.214805738,-0.715685347,0.665975651,P3,1,0.936305475,RIJC313
1343,8,0.20053265,-0.227594452,0.627658324,P1,1,0.918683906,RIJC313
1344,8,0.222400681,-1.242588209,0.672780248,P2,1,0.983486199,RIJC313
1345,80,0.256677021,-2.250255932,0.775563213,P1,1,0.985784729,RIJC262
1346,80,0.259244299,-2.54552961,0.777743729,P2,1,0.999972142,RIJC262
1347,80,0.263650766,-1.751761366,0.802858151,P3,1,0.970561237,RIJC262
1348,81,0.238515748,-1.431381418,0.728664259,P1,1,0.964321147,CAL
1349,81,0.077217275,2.120476165,0.232378882,P2,1,0.993752287,CAL
1350,81,0.120017771,1.047965512,0.449861524,P3,1,0.640583754,CAL
1351,82,0.413975266,-4.684063866,1.242134317,P3,1,0.999664285,RIJC330
1352,82,0.37993669,-4.561226215,1.140854249,P1,1,0.998170318,RIJC330
1353,82,0.415662226,-5.032346077,1.251246482,P2,1,0.993202693,RIJC330
1354,83,0.151091954,-0.513661678,0.46509443,P2,1,0.949823496,RIJC078
1355,83,0.224165216,-1.505279163,0.684769765,P3,1,0.964472399,RIJC078
1356,83,0.180827084,-0.855818157,0.568507853,P1,1,0.910534758,RIJC078
1357,84,0.009767231,2.38878329,0.789745915,P1,1,0.001376609,RIJC335
1358,84,0.187253481,-1.221967911,0.584595672,P2,1,0.92340265,RIJC335
1359,84,0.184021921,-1.147900255,0.604421568,P3,1,0.834260583,RIJC335
1360,85,0.328626746,-3.899534619,0.841930563,P1,1,0.96490734,RIJC047
1361,85,0.321003287,-3.612262933,0.889100859,P2,1,0.825561146,RIJC047
1362,85,0.33012418,-3.616538626,0.83104525,P3,1,0.999396156,RIJC047
1363,86,0.309714205,-3.049985314,0.797924588,P3,1,0.954181294,RIJC264
1364,86,0.311545096,-2.181337377,0.798793829,P1,1,0.963395874,RIJC264
1365,86,0.323481871,-3.378839395,0.81672333,P2,1,0.993533044,RIJC264
1366,87,0.126420212,0.475458128,0.334972188,P2,1,0.902085853,RIJC015
1367,87,0.146046585,-0.273468812,0.374806486,P3,1,0.961614407,RIJC015
1368,87,0.147432908,0.049911006,0.383533232,P1,1,0.935869313,RIJC015
1369,88,0.428338805,-3.971943641,1.132376981,P1,1,0.906202222,RIJC020
1370,88,0.443698102,-4.513238178,1.118106611,P2,1,0.997334993,RIJC020
1371,88,0.426509924,-4.020754691,1.07817264,P3,1,0.991092101,RIJC020
1372,89,0.302925555,-3.851132644,0.773352652,P2,1,0.971737614,RIJC017
1373,89,0.284357289,-3.220531212,0.724143827,P1,1,0.97658806,RIJC017
1374,89,0.265619257,-2.996546163,0.687886955,P3,1,0.944315927,RIJC017
1375,9,0.339428461,-3.225615088,1.01951662,P1,1,0.997586122,TM3
1376,9,0.330359458,-3.578088088,0.99124118,P3,1,0.999671536,TM3
1377,9,0.299650148,-3.223957002,0.899357031,P2,1,0.999096031,TM3
1378,90,0.236742202,-2.321021003,0.609226276,P1,1,0.956371133,RIJC004
1379,90,0.15437894,-0.924843826,0.388540004,P3,1,0.999854892,RIJC004
1380,90,0.261394804,-2.787386784,0.659939491,P2,1,0.99361471,RIJC004
1381,91,0.296839295,-3.323501718,0.748093053,P3,1,0.997157787,RIJC374
1382,91,0.347205764,-4.81523688,0.881046942,P1,1,0.983576405,RIJC374
1383,91,0.204821906,-2.715445696,0.522422485,P2,1,0.97351227,RIJC374
1384,92,0.250637806,-2.389727003,0.637200133,P1,1,0.97988203,TM6
1385,92,0.382437601,-4.998247615,0.964053163,P2,1,0.996670376,TM6
1386,92,0.280180704,-3.315313158,0.721995361,P3,1,0.953761912,TM6
1387,93,0.367252397,-4.713130612,0.937120141,P2,1,0.972682452,RIJC225
1388,93,0.320966605,-2.756218815,0.81504336,P3,1,0.982178937,RIJC225
1389,93,0.378031573,-4.942702679,0.982540289,P1,1,0.937535581,RIJC225
1390,94,0.228593315,-0.649226885,0.576931407,P1,1,0.994285335,TM1
1391,94,0.32332604,-3.276600979,0.859204135,P2,1,0.896852442,TM1
1392,94,0.232764294,-1.056561675,0.585895981,P3,1,0.999594891,TM1
1393,95,0.493044593,-8.380796655,1.285908134,P2,1,0.931075419,RIJC002
1394,95,0.277696969,-3.594043801,0.70396451,P3,1,0.985537369,RIJC002
1395,95,0.400761701,-6.326734519,1.023527423,P1,1,0.970969982,RIJC002
1396,96,0.311082632,-4.007003311,0.802864934,P2,1,0.950821287,RIJC240
1397,96,0.144912932,-0.803561966,0.370240253,P3,1,0.97024042,RIJC240
1398,96,0.33499601,-4.858430196,0.855244109,P1,1,0.971698276,RIJC240
